userid,questionid,filename,colorscale,frequency,tasktype,responseId,response,fresponse,correct,expcondition,trial,result,responseTime,confidence,sequenceid
995,89,f3_coolwarm_0,coolwarm,7,clickbox,43697,A,NULL,A,3,2,1,2530,0,14
995,90,f3_blueyellow_0,blueyellow,7,clickbox,44011,B,NULL,B,3,2,1,3015,0,14
995,97,f3_bodyheat_1,bodyheat,7,clickbox,43862,B,NULL,B,3,3,1,5735,0,14
995,98,f3_coolwarm_1,coolwarm,7,clickbox,43704,A,NULL,A,3,3,1,4469,0,14
995,99,f3_blueyellow_1,blueyellow,7,clickbox,44015,B,NULL,B,3,3,1,2922,0,14
995,106,f3_bodyheat_2,bodyheat,7,clickbox,43855,A,NULL,A,3,4,1,2985,0,14
995,107,f3_coolwarm_2,coolwarm,7,clickbox,43693,B,NULL,B,3,4,1,2798,0,14
995,108,f3_blueyellow_2,blueyellow,7,clickbox,44020,A,NULL,A,3,4,1,2641,0,14
995,115,f4_bodyheat_0,bodyheat,9,clickbox,43880,B,NULL,B,3,1,1,2906,0,14
995,116,f4_coolwarm_0,coolwarm,9,clickbox,43731,A,NULL,A,3,1,1,3984,0,14
995,117,f4_blueyellow_0,blueyellow,9,clickbox,44040,B,NULL,B,3,1,1,3813,0,14
995,124,f4_bodyheat_1,bodyheat,9,clickbox,43903,A,NULL,A,3,2,1,2859,0,14
995,125,f4_coolwarm_1,coolwarm,9,clickbox,43720,B,NULL,B,3,2,1,4078,0,14
995,126,f4_blueyellow_1,blueyellow,9,clickbox,44033,A,NULL,A,3,2,1,3110,0,14
995,133,f4_bodyheat_2,bodyheat,9,clickbox,43893,B,NULL,B,3,3,1,2374,0,14
995,134,f4_coolwarm_2,coolwarm,9,clickbox,43740,A,NULL,A,3,3,1,3812,0,14
995,135,f4_blueyellow_2,blueyellow,9,clickbox,44029,B,NULL,B,3,3,1,2517,0,14
995,142,f4_bodyheat_0,bodyheat,9,clickbox,43866,B,NULL,B,3,4,1,2797,0,14
995,143,f4_coolwarm_0,coolwarm,9,clickbox,43746,A,NULL,A,3,4,1,4094,0,14
995,144,f4_blueyellow_0,blueyellow,9,clickbox,44044,B,NULL,B,3,4,1,3031,0,14
995,151,f5_bodyheat_1,bodyheat,11,clickbox,43925,B,NULL,B,3,1,1,2219,0,14
995,152,f5_coolwarm_1,coolwarm,11,clickbox,43760,A,NULL,A,3,1,1,4015,0,14
995,153,f5_blueyellow_1,blueyellow,11,clickbox,44057,B,NULL,B,3,1,1,2579,0,14
995,160,f5_bodyheat_2,bodyheat,11,clickbox,43946,B,NULL,B,3,2,1,4594,0,14
995,161,f5_coolwarm_2,coolwarm,11,clickbox,43782,B,NULL,A,3,2,0,9108,0,14
995,162,f5_blueyellow_2,blueyellow,11,clickbox,44054,B,NULL,B,3,2,1,3109,0,14
995,169,f5_bodyheat_0,bodyheat,11,clickbox,43935,B,NULL,B,3,3,1,2452,0,14
995,170,f5_coolwarm_0,coolwarm,11,clickbox,43771,A,NULL,A,3,3,1,3845,0,14
995,171,f5_blueyellow_0,blueyellow,11,clickbox,44050,B,NULL,B,3,3,1,2390,0,14
995,178,f5_bodyheat_1,bodyheat,11,clickbox,43915,A,NULL,A,3,4,1,3656,0,14
995,179,f5_coolwarm_1,coolwarm,11,clickbox,43754,B,NULL,B,3,4,1,4484,0,14
995,180,f5_blueyellow_1,blueyellow,11,clickbox,44061,A,NULL,A,3,4,1,3030,0,14
997,1,f1_greyscale_0,greyscale,3,clickbox,44053,A,NULL,B,1,1,0,3337,0,3
997,2,f1_cubehelix_0,cubehelix,3,clickbox,43990,B,NULL,A,1,1,0,7870,0,3
997,3,f1_rainbow_0,rainbow,3,clickbox,43881,A,NULL,B,1,1,0,2853,0,3
997,10,f1_greyscale_1,greyscale,3,clickbox,44056,B,NULL,B,1,2,1,3822,0,3
997,11,f1_cubehelix_1,cubehelix,3,clickbox,43999,A,NULL,A,1,2,1,2709,0,3
997,12,f1_rainbow_1,rainbow,3,clickbox,43871,B,NULL,B,1,2,1,6697,0,3
997,19,f1_greyscale_2,greyscale,3,clickbox,44060,A,NULL,A,1,3,1,5187,0,3
997,20,f1_cubehelix_2,cubehelix,3,clickbox,43993,A,NULL,B,1,3,0,3832,0,3
997,21,f1_rainbow_2,rainbow,3,clickbox,43875,B,NULL,A,1,3,0,2313,0,3
997,28,f1_greyscale_0,greyscale,3,clickbox,44062,B,NULL,B,1,4,1,2257,0,3
997,29,f1_cubehelix_0,cubehelix,3,clickbox,43996,A,NULL,A,1,4,1,7627,0,3
997,30,f1_rainbow_0,rainbow,3,clickbox,43863,B,NULL,B,1,4,1,3643,0,3
997,37,f2_greyscale_1,greyscale,5,clickbox,44064,B,NULL,A,1,1,0,2210,0,3
997,38,f2_cubehelix_1,cubehelix,5,clickbox,44012,A,NULL,B,1,1,0,1895,0,3
997,39,f2_rainbow_1,rainbow,5,clickbox,43904,B,NULL,A,1,1,0,3555,0,3
997,46,f2_greyscale_2,greyscale,5,clickbox,44070,A,NULL,A,1,2,1,1685,0,3
997,47,f2_cubehelix_2,cubehelix,5,clickbox,44006,B,NULL,B,1,2,1,3362,0,3
997,48,f2_rainbow_2,rainbow,5,clickbox,43898,A,NULL,A,1,2,1,3225,0,3
997,55,f2_greyscale_0,greyscale,5,clickbox,44066,A,NULL,B,1,3,0,6371,0,3
997,56,f2_cubehelix_0,cubehelix,5,clickbox,44004,A,NULL,A,1,3,1,11104,0,3
997,57,f2_rainbow_0,rainbow,5,clickbox,43895,B,NULL,B,1,3,1,10279,0,3
997,64,f2_greyscale_1,greyscale,5,clickbox,44068,B,NULL,B,1,4,1,1919,0,3
997,65,f2_cubehelix_1,cubehelix,5,clickbox,44009,A,NULL,A,1,4,1,2338,0,3
997,66,f2_rainbow_1,rainbow,5,clickbox,43886,B,NULL,B,1,4,1,2370,0,3
997,73,f3_greyscale_2,greyscale,7,clickbox,44077,A,NULL,B,1,1,0,1710,0,3
997,74,f3_cubehelix_2,cubehelix,7,clickbox,44017,B,NULL,A,1,1,0,1574,0,3
997,75,f3_rainbow_2,rainbow,7,clickbox,43918,B,NULL,B,1,1,1,6272,0,3
997,82,f3_greyscale_0,greyscale,7,clickbox,44074,B,NULL,B,1,2,1,1758,0,3
997,83,f3_cubehelix_0,cubehelix,7,clickbox,44018,A,NULL,A,1,2,1,1862,0,3
997,84,f3_rainbow_0,rainbow,7,clickbox,43933,B,NULL,B,1,2,1,2571,0,3
997,91,f3_greyscale_1,greyscale,7,clickbox,44076,A,NULL,B,1,3,0,3893,0,3
997,92,f3_cubehelix_1,cubehelix,7,clickbox,44022,A,NULL,A,1,3,1,3484,0,3
997,93,f3_rainbow_1,rainbow,7,clickbox,43929,B,NULL,B,1,3,1,14224,0,3
997,100,f3_greyscale_2,greyscale,7,clickbox,44072,A,NULL,A,1,4,1,1596,0,3
997,101,f3_cubehelix_2,cubehelix,7,clickbox,44014,B,NULL,B,1,4,1,1686,0,3
997,102,f3_rainbow_2,rainbow,7,clickbox,43908,A,NULL,A,1,4,1,2934,0,3
997,109,f4_greyscale_0,greyscale,9,clickbox,44080,B,NULL,B,1,1,1,3929,0,3
997,110,f4_cubehelix_0,cubehelix,9,clickbox,44026,A,NULL,A,1,1,1,2329,0,3
997,111,f4_rainbow_0,rainbow,9,clickbox,43967,B,NULL,B,1,1,1,3983,0,3
997,118,f4_greyscale_1,greyscale,9,clickbox,44086,A,NULL,A,1,2,1,2209,0,3
997,119,f4_cubehelix_1,cubehelix,9,clickbox,44025,B,NULL,B,1,2,1,1815,0,3
997,120,f4_rainbow_1,rainbow,9,clickbox,43962,B,NULL,A,1,2,0,17174,0,3
997,127,f4_greyscale_2,greyscale,9,clickbox,44084,B,NULL,B,1,3,1,1959,0,3
997,128,f4_cubehelix_2,cubehelix,9,clickbox,44034,A,NULL,A,1,3,1,2355,0,3
997,129,f4_rainbow_2,rainbow,9,clickbox,43941,B,NULL,B,1,3,1,9449,0,3
997,136,f4_greyscale_0,greyscale,9,clickbox,44081,B,NULL,B,1,4,1,2233,0,3
997,137,f4_cubehelix_0,cubehelix,9,clickbox,44031,A,NULL,A,1,4,1,3056,0,3
997,138,f4_rainbow_0,rainbow,9,clickbox,43948,B,NULL,B,1,4,1,4563,0,3
997,145,f5_greyscale_1,greyscale,11,clickbox,44090,B,NULL,B,1,1,1,2072,0,3
997,146,f5_cubehelix_1,cubehelix,11,clickbox,44043,A,NULL,A,1,1,1,4040,0,3
997,147,f5_rainbow_1,rainbow,11,clickbox,43970,B,NULL,B,1,1,1,4250,0,3
997,154,f5_greyscale_2,greyscale,11,clickbox,44093,B,NULL,B,1,2,1,3630,0,3
997,155,f5_cubehelix_2,cubehelix,11,clickbox,44049,A,NULL,A,1,2,1,1943,0,3
997,156,f5_rainbow_2,rainbow,11,clickbox,43975,B,NULL,B,1,2,1,4983,0,3
997,163,f5_greyscale_0,greyscale,11,clickbox,44091,B,NULL,B,1,3,1,4281,0,3
997,164,f5_cubehelix_0,cubehelix,11,clickbox,44045,A,NULL,A,1,3,1,1629,0,3
997,165,f5_rainbow_0,rainbow,11,clickbox,43978,B,NULL,B,1,3,1,6055,0,3
997,172,f5_greyscale_1,greyscale,11,clickbox,44088,A,NULL,A,1,4,1,6184,0,3
997,173,f5_cubehelix_1,cubehelix,11,clickbox,44038,B,NULL,B,1,4,1,1847,0,3
997,174,f5_rainbow_1,rainbow,11,clickbox,43984,A,NULL,A,1,4,1,13182,0,3
998,1,f1_greyscale_0,greyscale,3,clickbox,43840,A,NULL,B,1,1,0,1976,0,2
998,2,f1_cubehelix_0,cubehelix,3,clickbox,43767,B,NULL,A,1,1,0,2022,0,2
998,3,f1_rainbow_0,rainbow,3,clickbox,43897,A,NULL,B,1,1,0,5364,0,2
998,10,f1_greyscale_1,greyscale,3,clickbox,43846,B,NULL,B,1,2,1,1958,0,2
998,11,f1_cubehelix_1,cubehelix,3,clickbox,43775,A,NULL,A,1,2,1,2050,0,2
998,12,f1_rainbow_1,rainbow,3,clickbox,43900,B,NULL,B,1,2,1,2298,0,2
998,19,f1_greyscale_2,greyscale,3,clickbox,43838,B,NULL,A,1,3,0,3990,0,2
998,20,f1_cubehelix_2,cubehelix,3,clickbox,43763,A,NULL,B,1,3,0,2248,0,2
998,21,f1_rainbow_2,rainbow,3,clickbox,43907,B,NULL,A,1,3,0,2806,0,2
998,28,f1_greyscale_0,greyscale,3,clickbox,43843,B,NULL,B,1,4,1,1254,0,2
998,29,f1_cubehelix_0,cubehelix,3,clickbox,43772,A,NULL,A,1,4,1,2180,0,2
998,30,f1_rainbow_0,rainbow,3,clickbox,43902,B,NULL,B,1,4,1,1686,0,2
998,37,f2_greyscale_1,greyscale,5,clickbox,43848,B,NULL,A,1,1,0,1444,0,2
998,38,f2_cubehelix_1,cubehelix,5,clickbox,43786,A,NULL,B,1,1,0,2340,0,2
998,39,f2_rainbow_1,rainbow,5,clickbox,43917,B,NULL,A,1,1,0,1986,0,2
998,46,f2_greyscale_2,greyscale,5,clickbox,43856,A,NULL,A,1,2,1,2204,0,2
998,47,f2_cubehelix_2,cubehelix,5,clickbox,43789,B,NULL,B,1,2,1,1948,0,2
998,48,f2_rainbow_2,rainbow,5,clickbox,43921,A,NULL,A,1,2,1,2318,0,2
998,55,f2_greyscale_0,greyscale,5,clickbox,43850,B,NULL,B,1,3,1,1856,0,2
998,56,f2_cubehelix_0,cubehelix,5,clickbox,43778,A,NULL,A,1,3,1,2240,0,2
998,57,f2_rainbow_0,rainbow,5,clickbox,43913,B,NULL,B,1,3,1,2860,0,2
998,64,f2_greyscale_1,greyscale,5,clickbox,43853,B,NULL,B,1,4,1,2386,0,2
998,65,f2_cubehelix_1,cubehelix,5,clickbox,43793,A,NULL,A,1,4,1,1954,0,2
998,66,f2_rainbow_1,rainbow,5,clickbox,43911,B,NULL,B,1,4,1,2269,0,2
998,73,f3_greyscale_2,greyscale,7,clickbox,43864,A,NULL,B,1,1,0,1528,0,2
998,74,f3_cubehelix_2,cubehelix,7,clickbox,43806,B,NULL,A,1,1,0,1852,0,2
998,75,f3_rainbow_2,rainbow,7,clickbox,43926,B,NULL,B,1,1,1,1560,0,2
998,82,f3_greyscale_0,greyscale,7,clickbox,43858,B,NULL,B,1,2,1,1688,0,2
998,83,f3_cubehelix_0,cubehelix,7,clickbox,43803,A,NULL,A,1,2,1,1867,0,2
998,84,f3_rainbow_0,rainbow,7,clickbox,43927,B,NULL,B,1,2,1,2284,0,2
998,91,f3_greyscale_1,greyscale,7,clickbox,43865,B,NULL,B,1,3,1,1570,0,2
998,92,f3_cubehelix_1,cubehelix,7,clickbox,43797,A,NULL,A,1,3,1,3332,0,2
998,93,f3_rainbow_1,rainbow,7,clickbox,43924,B,NULL,B,1,3,1,1996,0,2
998,100,f3_greyscale_2,greyscale,7,clickbox,43859,A,NULL,A,1,4,1,1688,0,2
998,101,f3_cubehelix_2,cubehelix,7,clickbox,43800,B,NULL,B,1,4,1,3690,0,2
998,102,f3_rainbow_2,rainbow,7,clickbox,43930,A,NULL,A,1,4,1,1646,0,2
998,109,f4_greyscale_0,greyscale,9,clickbox,43876,B,NULL,B,1,1,1,2134,0,2
998,110,f4_cubehelix_0,cubehelix,9,clickbox,43812,A,NULL,A,1,1,1,2292,0,2
998,111,f4_rainbow_0,rainbow,9,clickbox,43940,B,NULL,B,1,1,1,1986,0,2
998,118,f4_greyscale_1,greyscale,9,clickbox,43870,A,NULL,A,1,2,1,1780,0,2
998,119,f4_cubehelix_1,cubehelix,9,clickbox,43815,B,NULL,B,1,2,1,2104,0,2
998,120,f4_rainbow_1,rainbow,9,clickbox,43932,A,NULL,A,1,2,1,2294,0,2
998,127,f4_greyscale_2,greyscale,9,clickbox,43868,B,NULL,B,1,3,1,1904,0,2
998,128,f4_cubehelix_2,cubehelix,9,clickbox,43811,A,NULL,A,1,3,1,4690,0,2
998,129,f4_rainbow_2,rainbow,9,clickbox,43943,B,NULL,B,1,3,1,3080,0,2
998,136,f4_greyscale_0,greyscale,9,clickbox,43873,B,NULL,B,1,4,1,1362,0,2
998,137,f4_cubehelix_0,cubehelix,9,clickbox,43821,A,NULL,A,1,4,1,2706,0,2
998,138,f4_rainbow_0,rainbow,9,clickbox,43938,B,NULL,B,1,4,1,2478,0,2
998,145,f5_greyscale_1,greyscale,11,clickbox,43889,B,NULL,B,1,1,1,1670,0,2
998,146,f5_cubehelix_1,cubehelix,11,clickbox,43832,A,NULL,A,1,1,1,2304,0,2
998,147,f5_rainbow_1,rainbow,11,clickbox,43955,B,NULL,B,1,1,1,2318,0,2
998,154,f5_greyscale_2,greyscale,11,clickbox,43882,B,NULL,B,1,2,1,2465,0,2
998,155,f5_cubehelix_2,cubehelix,11,clickbox,43826,A,NULL,A,1,2,1,2216,0,2
998,156,f5_rainbow_2,rainbow,11,clickbox,43959,B,NULL,B,1,2,1,3662,0,2
998,163,f5_greyscale_0,greyscale,11,clickbox,43887,B,NULL,B,1,3,1,2179,0,2
998,164,f5_cubehelix_0,cubehelix,11,clickbox,43830,A,NULL,A,1,3,1,1780,0,2
998,165,f5_rainbow_0,rainbow,11,clickbox,43949,B,NULL,B,1,3,1,2612,0,2
998,172,f5_greyscale_1,greyscale,11,clickbox,43884,A,NULL,A,1,4,1,2110,0,2
998,173,f5_cubehelix_1,cubehelix,11,clickbox,43822,B,NULL,B,1,4,1,1978,0,2
998,174,f5_rainbow_1,rainbow,11,clickbox,43952,A,NULL,A,1,4,1,1802,0,2
999,1,f1_greyscale_0,greyscale,3,clickbox,44104,B,NULL,B,1,1,1,2936,0,6
999,2,f1_cubehelix_0,cubehelix,3,clickbox,44133,A,NULL,A,1,1,1,2880,0,6
999,3,f1_rainbow_0,rainbow,3,clickbox,44047,A,NULL,B,1,1,0,6852,0,6
999,10,f1_greyscale_1,greyscale,3,clickbox,44103,B,NULL,B,1,2,1,3758,0,6
999,11,f1_cubehelix_1,cubehelix,3,clickbox,44134,B,NULL,A,1,2,0,2261,0,6
999,12,f1_rainbow_1,rainbow,3,clickbox,44030,B,NULL,B,1,2,1,5456,0,6
999,19,f1_greyscale_2,greyscale,3,clickbox,44102,A,NULL,A,1,3,1,2319,0,6
999,20,f1_cubehelix_2,cubehelix,3,clickbox,44136,B,NULL,B,1,3,1,1935,0,6
999,21,f1_rainbow_2,rainbow,3,clickbox,44035,B,NULL,A,1,3,0,5254,0,6
999,28,f1_greyscale_0,greyscale,3,clickbox,44105,A,NULL,B,1,4,0,3150,0,6
999,29,f1_cubehelix_0,cubehelix,3,clickbox,44135,B,NULL,A,1,4,0,3240,0,6
999,30,f1_rainbow_0,rainbow,3,clickbox,44039,B,NULL,B,1,4,1,3491,0,6
999,37,f2_greyscale_1,greyscale,5,clickbox,44108,B,NULL,A,1,1,0,2565,0,6
999,38,f2_cubehelix_1,cubehelix,5,clickbox,44140,A,NULL,B,1,1,0,1731,0,6
999,39,f2_rainbow_1,rainbow,5,clickbox,44065,B,NULL,A,1,1,0,9158,0,6
999,46,f2_greyscale_2,greyscale,5,clickbox,44109,A,NULL,A,1,2,1,1934,0,6
999,47,f2_cubehelix_2,cubehelix,5,clickbox,44137,B,NULL,B,1,2,1,2204,0,6
999,48,f2_rainbow_2,rainbow,5,clickbox,44059,A,NULL,A,1,2,1,12240,0,6
999,55,f2_greyscale_0,greyscale,5,clickbox,44106,A,NULL,B,1,3,0,2025,0,6
999,56,f2_cubehelix_0,cubehelix,5,clickbox,44138,A,NULL,A,1,3,1,2520,0,6
999,57,f2_rainbow_0,rainbow,5,clickbox,44071,B,NULL,B,1,3,1,9495,0,6
999,64,f2_greyscale_1,greyscale,5,clickbox,44107,B,NULL,B,1,4,1,3409,0,6
999,65,f2_cubehelix_1,cubehelix,5,clickbox,44139,A,NULL,A,1,4,1,1361,0,6
999,66,f2_rainbow_1,rainbow,5,clickbox,44052,B,NULL,B,1,4,1,5331,0,6
999,73,f3_greyscale_2,greyscale,7,clickbox,44110,B,NULL,B,1,1,1,1919,0,6
999,74,f3_cubehelix_2,cubehelix,7,clickbox,44142,A,NULL,A,1,1,1,2645,0,6
999,75,f3_rainbow_2,rainbow,7,clickbox,44083,A,NULL,B,1,1,0,5569,0,6
999,82,f3_greyscale_0,greyscale,7,clickbox,44119,A,NULL,B,1,2,0,2082,0,6
999,83,f3_cubehelix_0,cubehelix,7,clickbox,44144,A,NULL,A,1,2,1,3477,0,6
999,84,f3_rainbow_0,rainbow,7,clickbox,44078,B,NULL,B,1,2,1,11306,0,6
999,91,f3_greyscale_1,greyscale,7,clickbox,44112,B,NULL,B,1,3,1,2542,0,6
999,92,f3_cubehelix_1,cubehelix,7,clickbox,44143,B,NULL,A,1,3,0,10384,0,6
999,93,f3_rainbow_1,rainbow,7,clickbox,44087,A,NULL,B,1,3,0,6065,0,6
999,100,f3_greyscale_2,greyscale,7,clickbox,44111,B,NULL,A,1,4,0,2441,0,6
999,101,f3_cubehelix_2,cubehelix,7,clickbox,44141,A,NULL,B,1,4,0,2385,0,6
999,102,f3_rainbow_2,rainbow,7,clickbox,44073,A,NULL,A,1,4,1,2498,0,6
999,109,f4_greyscale_0,greyscale,9,clickbox,44121,A,NULL,B,1,1,0,1756,0,6
999,110,f4_cubehelix_0,cubehelix,9,clickbox,44147,A,NULL,A,1,1,1,1722,0,6
999,111,f4_rainbow_0,rainbow,9,clickbox,44096,B,NULL,B,1,1,1,1833,0,6
999,118,f4_greyscale_1,greyscale,9,clickbox,44122,B,NULL,A,1,2,0,1968,0,6
999,119,f4_cubehelix_1,cubehelix,9,clickbox,44148,B,NULL,B,1,2,1,2104,0,6
999,120,f4_rainbow_1,rainbow,9,clickbox,44097,A,NULL,A,1,2,1,2869,0,6
999,127,f4_greyscale_2,greyscale,9,clickbox,44125,B,NULL,B,1,3,1,2779,0,6
999,128,f4_cubehelix_2,cubehelix,9,clickbox,44145,A,NULL,A,1,3,1,1439,0,6
999,129,f4_rainbow_2,rainbow,9,clickbox,44095,B,NULL,B,1,3,1,5839,0,6
999,136,f4_greyscale_0,greyscale,9,clickbox,44126,B,NULL,B,1,4,1,1711,0,6
999,137,f4_cubehelix_0,cubehelix,9,clickbox,44146,A,NULL,A,1,4,1,1608,0,6
999,138,f4_rainbow_0,rainbow,9,clickbox,44094,B,NULL,B,1,4,1,20171,0,6
999,145,f5_greyscale_1,greyscale,11,clickbox,44128,A,NULL,B,1,1,0,1541,0,6
999,146,f5_cubehelix_1,cubehelix,11,clickbox,44149,A,NULL,A,1,1,1,2351,0,6
999,147,f5_rainbow_1,rainbow,11,clickbox,44098,B,NULL,B,1,1,1,2122,0,6
999,154,f5_greyscale_2,greyscale,11,clickbox,44131,A,NULL,B,1,2,0,1869,0,6
999,155,f5_cubehelix_2,cubehelix,11,clickbox,44152,A,NULL,A,1,2,1,4185,0,6
999,156,f5_rainbow_2,rainbow,11,clickbox,44100,B,NULL,B,1,2,1,2589,0,6
999,163,f5_greyscale_0,greyscale,11,clickbox,44132,A,NULL,B,1,3,0,1901,0,6
999,164,f5_cubehelix_0,cubehelix,11,clickbox,44151,A,NULL,A,1,3,1,1789,0,6
999,165,f5_rainbow_0,rainbow,11,clickbox,44101,B,NULL,B,1,3,1,2126,0,6
999,172,f5_greyscale_1,greyscale,11,clickbox,44129,A,NULL,A,1,4,1,2577,0,6
999,173,f5_cubehelix_1,cubehelix,11,clickbox,44150,A,NULL,B,1,4,0,3701,0,6
999,174,f5_rainbow_1,rainbow,11,clickbox,44099,A,NULL,A,1,4,1,3330,0,6
1000,4,f1_singlehue_0,singlehue,3,clickbox,44341,A,NULL,B,2,1,0,24392,0,10
1000,5,f1_extbodyheat_0,extbodyheat,3,clickbox,44174,A,NULL,A,2,1,1,8844,0,10
1000,6,f1_spectral_0,spectral,3,clickbox,44269,A,NULL,B,2,1,0,21297,0,10
1000,13,f1_singlehue_1,singlehue,3,clickbox,44347,A,NULL,B,2,2,0,3648,0,10
1000,14,f1_extbodyheat_1,extbodyheat,3,clickbox,44166,B,NULL,A,2,2,0,41557,0,10
1000,15,f1_spectral_1,spectral,3,clickbox,44283,A,NULL,B,2,2,0,5594,0,10
1000,22,f1_singlehue_2,singlehue,3,clickbox,44345,A,NULL,A,2,3,1,4843,0,10
1000,23,f1_extbodyheat_2,extbodyheat,3,clickbox,44180,B,NULL,B,2,3,1,7514,0,10
1000,24,f1_spectral_2,spectral,3,clickbox,44279,A,NULL,A,2,3,1,23528,0,10
1000,31,f1_singlehue_0,singlehue,3,clickbox,44343,B,NULL,B,2,4,1,2209,0,10
1000,32,f1_extbodyheat_0,extbodyheat,3,clickbox,44170,A,NULL,A,2,4,1,6979,0,10
1000,33,f1_spectral_0,spectral,3,clickbox,44292,A,NULL,B,2,4,0,18209,0,10
1000,40,f2_singlehue_1,singlehue,5,clickbox,44352,B,NULL,A,2,1,0,5071,0,10
1000,41,f2_extbodyheat_1,extbodyheat,5,clickbox,44205,A,NULL,B,2,1,0,6162,0,10
1000,42,f2_spectral_1,spectral,5,clickbox,44301,B,NULL,A,2,1,0,9006,0,10
1000,49,f2_singlehue_2,singlehue,5,clickbox,44349,A,NULL,A,2,2,1,7317,0,10
1000,50,f2_extbodyheat_2,extbodyheat,5,clickbox,44196,B,NULL,B,2,2,1,10689,0,10
1000,51,f2_spectral_2,spectral,5,clickbox,44311,A,NULL,A,2,2,1,22088,0,10
1000,58,f2_singlehue_0,singlehue,5,clickbox,44350,A,NULL,B,2,3,0,4025,0,10
1000,59,f2_extbodyheat_0,extbodyheat,5,clickbox,44187,B,NULL,A,2,3,0,10552,0,10
1000,60,f2_spectral_0,spectral,5,clickbox,44315,B,NULL,B,2,3,1,9168,0,10
1000,67,f2_singlehue_1,singlehue,5,clickbox,44353,B,NULL,B,2,4,1,5328,0,10
1000,68,f2_extbodyheat_1,extbodyheat,5,clickbox,44190,A,NULL,A,2,4,1,6953,0,10
1000,69,f2_spectral_1,spectral,5,clickbox,44297,B,NULL,B,2,4,1,11037,0,10
1000,76,f3_singlehue_2,singlehue,7,clickbox,44357,A,NULL,B,2,1,0,7208,0,10
1000,77,f3_extbodyheat_2,extbodyheat,7,clickbox,44224,A,NULL,A,2,1,1,5460,0,10
1000,78,f3_spectral_2,spectral,7,clickbox,44323,B,NULL,B,2,1,1,3812,0,10
1000,85,f3_singlehue_0,singlehue,7,clickbox,44364,A,NULL,B,2,2,0,15280,0,10
1000,86,f3_extbodyheat_0,extbodyheat,7,clickbox,44213,A,NULL,A,2,2,1,2938,0,10
1000,87,f3_spectral_0,spectral,7,clickbox,44321,B,NULL,B,2,2,1,4231,0,10
1000,94,f3_singlehue_1,singlehue,7,clickbox,44361,A,NULL,B,2,3,0,19728,0,10
1000,95,f3_extbodyheat_1,extbodyheat,7,clickbox,44221,A,NULL,A,2,3,1,16566,0,10
1000,96,f3_spectral_1,spectral,7,clickbox,44327,B,NULL,B,2,3,1,15978,0,10
1000,103,f3_singlehue_2,singlehue,7,clickbox,44355,A,NULL,A,2,4,1,3388,0,10
1000,104,f3_extbodyheat_2,extbodyheat,7,clickbox,44211,B,NULL,B,2,4,1,6576,0,10
1000,105,f3_spectral_2,spectral,7,clickbox,44319,A,NULL,A,2,4,1,12966,0,10
1000,112,f4_singlehue_0,singlehue,9,clickbox,44370,A,NULL,B,2,1,0,3404,0,10
1000,113,f4_extbodyheat_0,extbodyheat,9,clickbox,44236,A,NULL,A,2,1,1,10816,0,10
1000,114,f4_spectral_0,spectral,9,clickbox,44335,B,NULL,B,2,1,1,4279,0,10
1000,121,f4_singlehue_1,singlehue,9,clickbox,44369,A,NULL,A,2,2,1,38369,0,10
1000,122,f4_extbodyheat_1,extbodyheat,9,clickbox,44242,A,NULL,B,2,2,0,8657,0,10
1000,123,f4_spectral_1,spectral,9,clickbox,44334,B,NULL,A,2,2,0,6950,0,10
1000,130,f4_singlehue_2,singlehue,9,clickbox,44368,A,NULL,B,2,3,0,6223,0,10
1000,131,f4_extbodyheat_2,extbodyheat,9,clickbox,44229,A,NULL,A,2,3,1,5468,0,10
1000,132,f4_spectral_2,spectral,9,clickbox,44333,B,NULL,B,2,3,1,10063,0,10
1000,139,f4_singlehue_0,singlehue,9,clickbox,44366,B,NULL,B,2,4,1,5645,0,10
1000,140,f4_extbodyheat_0,extbodyheat,9,clickbox,44245,A,NULL,A,2,4,1,7171,0,10
1000,141,f4_spectral_0,spectral,9,clickbox,44332,A,NULL,B,2,4,0,20576,0,10
1000,148,f5_singlehue_1,singlehue,11,clickbox,44371,A,NULL,B,2,1,0,10531,0,10
1000,149,f5_extbodyheat_1,extbodyheat,11,clickbox,44255,A,NULL,A,2,1,1,4846,0,10
1000,150,f5_spectral_1,spectral,11,clickbox,44337,B,NULL,B,2,1,1,3857,0,10
1000,157,f5_singlehue_2,singlehue,11,clickbox,44376,B,NULL,B,2,2,1,13853,0,10
1000,158,f5_extbodyheat_2,extbodyheat,11,clickbox,44251,A,NULL,A,2,2,1,5471,0,10
1000,159,f5_spectral_2,spectral,11,clickbox,44336,B,NULL,B,2,2,1,28100,0,10
1000,166,f5_singlehue_0,singlehue,11,clickbox,44372,A,NULL,B,2,3,0,3634,0,10
1000,167,f5_extbodyheat_0,extbodyheat,11,clickbox,44261,B,NULL,A,2,3,0,23810,0,10
1000,168,f5_spectral_0,spectral,11,clickbox,44339,B,NULL,B,2,3,1,5006,0,10
1000,175,f5_singlehue_1,singlehue,11,clickbox,44378,A,NULL,A,2,4,1,6363,0,10
1000,176,f5_extbodyheat_1,extbodyheat,11,clickbox,44248,B,NULL,B,2,4,1,3816,0,10
1000,177,f5_spectral_1,spectral,11,clickbox,44338,A,NULL,A,2,4,1,7173,0,10
1001,4,f1_singlehue_0,singlehue,3,clickbox,44263,B,NULL,B,2,1,1,24665,0,9
